Epoch: 0, test/loss: 3.492, test/accu: 0.048
Epoch: 25, train/loss: 2.911, train/accu: 0.203
Epoch: 25, test/loss: 4.470, test/accu: 0.046
Epoch: 26, train/loss: 2.901, train/accu: 0.210
Epoch: 26, test/loss: 4.733, test/accu: 0.055
Epoch: 27, train/loss: 2.897, train/accu: 0.208
Epoch: 27, test/loss: 3.870, test/accu: 0.044
Epoch: 28, train/loss: 2.901, train/accu: 0.207
Epoch: 28, test/loss: 3.760, test/accu: 0.094
Epoch: 29, train/loss: 2.884, train/accu: 0.215
Epoch: 29, test/loss: 3.999, test/accu: 0.071
Epoch: 30, train/loss: 2.880, train/accu: 0.211
Epoch: 30, test/loss: 5.330, test/accu: 0.046
Epoch: 31, train/loss: 2.872, train/accu: 0.215
Epoch: 31, test/loss: 3.889, test/accu: 0.058
Epoch: 32, train/loss: 2.879, train/accu: 0.216
Epoch: 32, test/loss: 3.779, test/accu: 0.073
Epoch: 33, train/loss: 2.863, train/accu: 0.217
Epoch: 33, test/loss: 3.795, test/accu: 0.099
Epoch: 34, train/loss: 2.864, train/accu: 0.221
Epoch: 34, test/loss: 3.947, test/accu: 0.072
Epoch: 35, train/loss: 2.862, train/accu: 0.216
Epoch: 35, test/loss: 3.620, test/accu: 0.134
Epoch: 36, train/loss: 2.857, train/accu: 0.220
Epoch: 36, test/loss: 3.484, test/accu: 0.144
Epoch: 37, train/loss: 2.841, train/accu: 0.224
Epoch: 37, test/loss: 3.800, test/accu: 0.052
Epoch: 38, train/loss: 2.850, train/accu: 0.218
Epoch: 38, test/loss: 3.628, test/accu: 0.097
Epoch: 39, train/loss: 2.845, train/accu: 0.221
Epoch: 39, test/loss: 3.690, test/accu: 0.140
Epoch: 40, train/loss: 2.830, train/accu: 0.230
Epoch: 40, test/loss: 4.759, test/accu: 0.040
Epoch: 41, train/loss: 2.829, train/accu: 0.228
Epoch: 41, test/loss: 4.006, test/accu: 0.057
Epoch: 42, train/loss: 2.830, train/accu: 0.227
Epoch: 42, test/loss: 3.773, test/accu: 0.087
Epoch: 43, train/loss: 2.840, train/accu: 0.223
Epoch: 43, test/loss: 3.975, test/accu: 0.041
Epoch: 44, train/loss: 2.831, train/accu: 0.227
Epoch: 44, test/loss: 3.821, test/accu: 0.074
Epoch: 45, train/loss: 2.821, train/accu: 0.230
Epoch: 45, test/loss: 3.980, test/accu: 0.045
Epoch: 46, train/loss: 2.825, train/accu: 0.226
Epoch: 46, test/loss: 3.736, test/accu: 0.110
Epoch: 47, train/loss: 2.814, train/accu: 0.231
Epoch: 47, test/loss: 4.092, test/accu: 0.052
Epoch: 48, train/loss: 2.828, train/accu: 0.227
Epoch: 48, test/loss: 3.652, test/accu: 0.101
Epoch: 49, train/loss: 2.812, train/accu: 0.231
Epoch: 49, test/loss: 3.862, test/accu: 0.115
Epoch: 50, train/loss: 2.808, train/accu: 0.234
Epoch: 50, test/loss: 4.061, test/accu: 0.076
Epoch: 51, train/loss: 2.812, train/accu: 0.229
Epoch: 51, test/loss: 3.777, test/accu: 0.109
Epoch: 52, train/loss: 2.814, train/accu: 0.229
Epoch: 52, test/loss: 4.210, test/accu: 0.092
Epoch: 53, train/loss: 2.805, train/accu: 0.232
Epoch: 53, test/loss: 4.165, test/accu: 0.049
Epoch: 54, train/loss: 2.792, train/accu: 0.237
Epoch: 54, test/loss: 4.367, test/accu: 0.048
Epoch: 55, train/loss: 2.806, train/accu: 0.238
Epoch: 55, test/loss: 3.676, test/accu: 0.131
Epoch: 56, train/loss: 2.798, train/accu: 0.236
Epoch: 56, test/loss: 3.723, test/accu: 0.082
Epoch: 57, train/loss: 2.796, train/accu: 0.235
Epoch: 57, test/loss: 3.862, test/accu: 0.055
Epoch: 58, train/loss: 2.794, train/accu: 0.239
Epoch: 58, test/loss: 4.315, test/accu: 0.063
Epoch: 59, train/loss: 2.781, train/accu: 0.237
Epoch: 59, test/loss: 3.718, test/accu: 0.110
Epoch: 60, train/loss: 2.804, train/accu: 0.235
Epoch: 60, test/loss: 4.059, test/accu: 0.074
Epoch: 61, train/loss: 2.784, train/accu: 0.237
Epoch: 61, test/loss: 3.766, test/accu: 0.088
Epoch: 62, train/loss: 2.789, train/accu: 0.238
Epoch: 62, test/loss: 3.744, test/accu: 0.133
Epoch: 63, train/loss: 2.793, train/accu: 0.239
Epoch: 63, test/loss: 4.045, test/accu: 0.074
Epoch: 64, train/loss: 2.780, train/accu: 0.239
Epoch: 64, test/loss: 3.788, test/accu: 0.127
Epoch: 65, train/loss: 2.781, train/accu: 0.238
Epoch: 65, test/loss: 3.948, test/accu: 0.054
Epoch: 66, train/loss: 2.788, train/accu: 0.231
Epoch: 66, test/loss: 4.720, test/accu: 0.055
Epoch: 67, train/loss: 2.775, train/accu: 0.242
Epoch: 67, test/loss: 4.305, test/accu: 0.094
Epoch: 68, train/loss: 2.784, train/accu: 0.238
Epoch: 68, test/loss: 3.648, test/accu: 0.102
Epoch: 69, train/loss: 2.780, train/accu: 0.237
Epoch: 69, test/loss: 3.764, test/accu: 0.060
Epoch: 70, train/loss: 2.779, train/accu: 0.238
Epoch: 70, test/loss: 4.027, test/accu: 0.065
Epoch: 71, train/loss: 2.784, train/accu: 0.236
Epoch: 71, test/loss: 3.680, test/accu: 0.099
Epoch: 72, train/loss: 2.777, train/accu: 0.239
Epoch: 72, test/loss: 3.924, test/accu: 0.049
Epoch: 73, train/loss: 2.772, train/accu: 0.243
Epoch: 73, test/loss: 3.640, test/accu: 0.058
Epoch: 74, train/loss: 2.777, train/accu: 0.240
Epoch: 74, test/loss: 4.120, test/accu: 0.103
Epoch: 75, train/loss: 2.777, train/accu: 0.236
Epoch: 75, test/loss: 3.720, test/accu: 0.056
Epoch: 76, train/loss: 2.771, train/accu: 0.240
Epoch: 76, test/loss: 3.751, test/accu: 0.054
Epoch: 77, train/loss: 2.764, train/accu: 0.243
Epoch: 77, test/loss: 3.952, test/accu: 0.061
Epoch: 78, train/loss: 2.762, train/accu: 0.243
Epoch: 78, test/loss: 3.789, test/accu: 0.062
Epoch: 79, train/loss: 2.777, train/accu: 0.238
Epoch: 79, test/loss: 3.829, test/accu: 0.074
Epoch: 80, train/loss: 2.771, train/accu: 0.242
Epoch: 80, test/loss: 3.961, test/accu: 0.082
Epoch: 81, train/loss: 2.761, train/accu: 0.242
Epoch: 81, test/loss: 3.759, test/accu: 0.076
Epoch: 82, train/loss: 2.757, train/accu: 0.247
Epoch: 82, test/loss: 3.489, test/accu: 0.114
Epoch: 83, train/loss: 2.759, train/accu: 0.246
Epoch: 83, test/loss: 3.714, test/accu: 0.072
Epoch: 84, train/loss: 2.771, train/accu: 0.243
Epoch: 84, test/loss: 3.784, test/accu: 0.078
Epoch: 85, train/loss: 2.771, train/accu: 0.244
Epoch: 85, test/loss: 4.066, test/accu: 0.132
Epoch: 86, train/loss: 2.745, train/accu: 0.250
Epoch: 86, test/loss: 3.922, test/accu: 0.062
Epoch: 87, train/loss: 2.762, train/accu: 0.242
Epoch: 87, test/loss: 4.120, test/accu: 0.114
Epoch: 88, train/loss: 2.769, train/accu: 0.242
Epoch: 88, test/loss: 3.989, test/accu: 0.070
Epoch: 89, train/loss: 2.760, train/accu: 0.250
Epoch: 89, test/loss: 3.860, test/accu: 0.059
Epoch: 90, train/loss: 2.751, train/accu: 0.241
Epoch: 90, test/loss: 3.614, test/accu: 0.077
Epoch: 91, train/loss: 2.772, train/accu: 0.245
Epoch: 91, test/loss: 4.034, test/accu: 0.077
Epoch: 92, train/loss: 2.759, train/accu: 0.244
Epoch: 92, test/loss: 3.997, test/accu: 0.085
Epoch: 93, train/loss: 2.749, train/accu: 0.247
Epoch: 93, test/loss: 3.901, test/accu: 0.052
Epoch: 94, train/loss: 2.754, train/accu: 0.245
Epoch: 94, test/loss: 4.316, test/accu: 0.066
Epoch: 95, train/loss: 2.752, train/accu: 0.247
Epoch: 95, test/loss: 3.905, test/accu: 0.080
Epoch: 96, train/loss: 2.752, train/accu: 0.250
Epoch: 96, test/loss: 4.029, test/accu: 0.094
Epoch: 97, train/loss: 2.758, train/accu: 0.247
Epoch: 97, test/loss: 3.954, test/accu: 0.080
Epoch: 98, train/loss: 2.751, train/accu: 0.249
Epoch: 98, test/loss: 3.900, test/accu: 0.058
Epoch: 99, train/loss: 2.759, train/accu: 0.242
Epoch: 99, test/loss: 4.008, test/accu: 0.059
Epoch: 100, train/loss: 2.743, train/accu: 0.246
Epoch: 100, test/loss: 3.526, test/accu: 0.148
Epoch: 101, train/loss: 2.751, train/accu: 0.252
Epoch: 101, test/loss: 3.704, test/accu: 0.070
Epoch: 102, train/loss: 2.766, train/accu: 0.247
Epoch: 102, test/loss: 3.793, test/accu: 0.069
Epoch: 103, train/loss: 2.751, train/accu: 0.247
Epoch: 103, test/loss: 4.257, test/accu: 0.050
Epoch: 104, train/loss: 2.744, train/accu: 0.246
Epoch: 104, test/loss: 3.848, test/accu: 0.071
Epoch: 105, train/loss: 2.744, train/accu: 0.249
Epoch: 105, test/loss: 3.570, test/accu: 0.128
Epoch: 106, train/loss: 2.759, train/accu: 0.243
Epoch: 106, test/loss: 3.839, test/accu: 0.108
Epoch: 107, train/loss: 2.755, train/accu: 0.248
Epoch: 107, test/loss: 3.779, test/accu: 0.068
Epoch: 108, train/loss: 2.739, train/accu: 0.248
Epoch: 108, test/loss: 4.083, test/accu: 0.071
Epoch: 109, train/loss: 2.756, train/accu: 0.248
Epoch: 109, test/loss: 3.601, test/accu: 0.120
Epoch: 110, train/loss: 2.768, train/accu: 0.239
Epoch: 110, test/loss: 4.037, test/accu: 0.079
Epoch: 111, train/loss: 2.749, train/accu: 0.246
Epoch: 111, test/loss: 4.220, test/accu: 0.058
Epoch: 112, train/loss: 2.745, train/accu: 0.248
Epoch: 112, test/loss: 4.562, test/accu: 0.054
Epoch: 113, train/loss: 2.741, train/accu: 0.249
Epoch: 113, test/loss: 4.015, test/accu: 0.133
Epoch: 114, train/loss: 2.734, train/accu: 0.251
Epoch: 114, test/loss: 4.429, test/accu: 0.088
Epoch: 115, train/loss: 2.764, train/accu: 0.244
Epoch: 115, test/loss: 4.445, test/accu: 0.039
Epoch: 116, train/loss: 2.748, train/accu: 0.246
Epoch: 116, test/loss: 3.977, test/accu: 0.049
Epoch: 117, train/loss: 2.729, train/accu: 0.249
Epoch: 117, test/loss: 3.781, test/accu: 0.104
Epoch: 118, train/loss: 2.738, train/accu: 0.254
Epoch: 118, test/loss: 3.956, test/accu: 0.112
Epoch: 119, train/loss: 2.754, train/accu: 0.243
Epoch: 119, test/loss: 4.305, test/accu: 0.054
Epoch: 120, train/loss: 2.751, train/accu: 0.253
Epoch: 120, test/loss: 4.315, test/accu: 0.040
Epoch: 121, train/loss: 2.577, train/accu: 0.285
Epoch: 121, test/loss: 3.569, test/accu: 0.137
Epoch: 122, train/loss: 2.488, train/accu: 0.310
Epoch: 122, test/loss: 3.571, test/accu: 0.135
Epoch: 123, train/loss: 2.480, train/accu: 0.310
Epoch: 123, test/loss: 3.643, test/accu: 0.132
Epoch: 124, train/loss: 2.438, train/accu: 0.317
Epoch: 124, test/loss: 3.608, test/accu: 0.127
Epoch: 125, train/loss: 2.434, train/accu: 0.323
Epoch: 125, test/loss: 3.638, test/accu: 0.134
Epoch: 126, train/loss: 2.420, train/accu: 0.325
Epoch: 126, test/loss: 3.637, test/accu: 0.104
Epoch: 127, train/loss: 2.393, train/accu: 0.330
Epoch: 127, test/loss: 3.691, test/accu: 0.142
Epoch: 128, train/loss: 2.392, train/accu: 0.339
Epoch: 128, test/loss: 3.737, test/accu: 0.136
Epoch: 129, train/loss: 2.373, train/accu: 0.340
Epoch: 129, test/loss: 3.742, test/accu: 0.126
Epoch: 130, train/loss: 2.374, train/accu: 0.340
Epoch: 130, test/loss: 3.776, test/accu: 0.140
Epoch: 131, train/loss: 2.373, train/accu: 0.338
Epoch: 131, test/loss: 3.935, test/accu: 0.113
Epoch: 132, train/loss: 2.355, train/accu: 0.345
Epoch: 132, test/loss: 3.756, test/accu: 0.133
Epoch: 133, train/loss: 2.342, train/accu: 0.345
Epoch: 133, test/loss: 3.918, test/accu: 0.091
Epoch: 134, train/loss: 2.349, train/accu: 0.346
Epoch: 134, test/loss: 3.718, test/accu: 0.139
Epoch: 135, train/loss: 2.329, train/accu: 0.354
Epoch: 135, test/loss: 3.705, test/accu: 0.126
Epoch: 136, train/loss: 2.331, train/accu: 0.350
Epoch: 136, test/loss: 3.832, test/accu: 0.138
Epoch: 137, train/loss: 2.320, train/accu: 0.353
Epoch: 137, test/loss: 3.864, test/accu: 0.104
Epoch: 138, train/loss: 2.313, train/accu: 0.352
Epoch: 138, test/loss: 3.856, test/accu: 0.130
Epoch: 139, train/loss: 2.316, train/accu: 0.351
Epoch: 139, test/loss: 4.038, test/accu: 0.105
Epoch: 140, train/loss: 2.309, train/accu: 0.352
Epoch: 140, test/loss: 4.065, test/accu: 0.099
Epoch: 141, train/loss: 2.304, train/accu: 0.356
Epoch: 141, test/loss: 3.816, test/accu: 0.101
Epoch: 142, train/loss: 2.284, train/accu: 0.360
Epoch: 142, test/loss: 3.818, test/accu: 0.145
Epoch: 143, train/loss: 2.281, train/accu: 0.359
Epoch: 143, test/loss: 4.064, test/accu: 0.103
Epoch: 144, train/loss: 2.285, train/accu: 0.363
Epoch: 144, test/loss: 3.839, test/accu: 0.108
Epoch: 145, train/loss: 2.279, train/accu: 0.362
Epoch: 145, test/loss: 4.007, test/accu: 0.104
Epoch: 146, train/loss: 2.272, train/accu: 0.365
Epoch: 146, test/loss: 3.966, test/accu: 0.064
Epoch: 147, train/loss: 2.255, train/accu: 0.373
Epoch: 147, test/loss: 4.139, test/accu: 0.092
Epoch: 148, train/loss: 2.266, train/accu: 0.366
Epoch: 148, test/loss: 3.977, test/accu: 0.107
Epoch: 149, train/loss: 2.263, train/accu: 0.363
Epoch: 149, test/loss: 3.922, test/accu: 0.123
Epoch: 150, train/loss: 2.250, train/accu: 0.368
Epoch: 150, test/loss: 4.063, test/accu: 0.126
Epoch: 151, train/loss: 2.249, train/accu: 0.375
Epoch: 151, test/loss: 4.078, test/accu: 0.126
Epoch: 152, train/loss: 2.237, train/accu: 0.373
Epoch: 152, test/loss: 4.051, test/accu: 0.113
Epoch: 153, train/loss: 2.240, train/accu: 0.372
Epoch: 153, test/loss: 4.127, test/accu: 0.093
Epoch: 154, train/loss: 2.224, train/accu: 0.377
Epoch: 154, test/loss: 4.001, test/accu: 0.133
Epoch: 155, train/loss: 2.229, train/accu: 0.373
Epoch: 155, test/loss: 4.108, test/accu: 0.101
Epoch: 156, train/loss: 2.228, train/accu: 0.377
Epoch: 156, test/loss: 3.784, test/accu: 0.140
Epoch: 157, train/loss: 2.210, train/accu: 0.378
Epoch: 157, test/loss: 4.095, test/accu: 0.075
Epoch: 158, train/loss: 2.199, train/accu: 0.383
Epoch: 158, test/loss: 4.452, test/accu: 0.072
Epoch: 159, train/loss: 2.227, train/accu: 0.373
Epoch: 159, test/loss: 4.005, test/accu: 0.155
Epoch: 160, train/loss: 2.192, train/accu: 0.383
Epoch: 160, test/loss: 3.888, test/accu: 0.132
Epoch: 161, train/loss: 2.201, train/accu: 0.382
Epoch: 161, test/loss: 4.186, test/accu: 0.101
Epoch: 162, train/loss: 2.163, train/accu: 0.392
Epoch: 162, test/loss: 4.002, test/accu: 0.108
Epoch: 163, train/loss: 2.197, train/accu: 0.388
Epoch: 163, test/loss: 4.542, test/accu: 0.128
Epoch: 164, train/loss: 2.170, train/accu: 0.391
Epoch: 164, test/loss: 4.409, test/accu: 0.119
Epoch: 165, train/loss: 2.164, train/accu: 0.394
Epoch: 165, test/loss: 4.078, test/accu: 0.144
Epoch: 166, train/loss: 2.176, train/accu: 0.386
Epoch: 166, test/loss: 4.563, test/accu: 0.139
Epoch: 167, train/loss: 2.154, train/accu: 0.399
Epoch: 167, test/loss: 4.062, test/accu: 0.076
Epoch: 168, train/loss: 2.152, train/accu: 0.396
Epoch: 168, test/loss: 4.018, test/accu: 0.129
Epoch: 169, train/loss: 2.133, train/accu: 0.402
Epoch: 169, test/loss: 3.830, test/accu: 0.119
Epoch: 170, train/loss: 2.162, train/accu: 0.389
Epoch: 170, test/loss: 4.336, test/accu: 0.092
Epoch: 171, train/loss: 2.127, train/accu: 0.402
Epoch: 171, test/loss: 4.066, test/accu: 0.093
Epoch: 172, train/loss: 2.144, train/accu: 0.397
Epoch: 172, test/loss: 4.112, test/accu: 0.076
Epoch: 173, train/loss: 2.131, train/accu: 0.403
Epoch: 173, test/loss: 3.866, test/accu: 0.133
Epoch: 174, train/loss: 2.119, train/accu: 0.400
Epoch: 174, test/loss: 4.190, test/accu: 0.129
Epoch: 175, train/loss: 2.118, train/accu: 0.404
Epoch: 175, test/loss: 3.951, test/accu: 0.093
Epoch: 176, train/loss: 2.110, train/accu: 0.408
Epoch: 176, test/loss: 4.405, test/accu: 0.105
Epoch: 177, train/loss: 2.110, train/accu: 0.404
Epoch: 177, test/loss: 4.716, test/accu: 0.126
Epoch: 178, train/loss: 2.110, train/accu: 0.403
Epoch: 178, test/loss: 4.355, test/accu: 0.113
Epoch: 179, train/loss: 2.108, train/accu: 0.403
Epoch: 179, test/loss: 3.877, test/accu: 0.111
Epoch: 180, train/loss: 2.082, train/accu: 0.413
Epoch: 180, test/loss: 4.292, test/accu: 0.138
Epoch: 181, train/loss: 1.947, train/accu: 0.449
Epoch: 181, test/loss: 3.901, test/accu: 0.135
Epoch: 182, train/loss: 1.869, train/accu: 0.473
Epoch: 182, test/loss: 3.955, test/accu: 0.123
Epoch: 183, train/loss: 1.848, train/accu: 0.478
Epoch: 183, test/loss: 4.011, test/accu: 0.117
Epoch: 184, train/loss: 1.815, train/accu: 0.491
Epoch: 184, test/loss: 4.015, test/accu: 0.126
Epoch: 185, train/loss: 1.806, train/accu: 0.484
Epoch: 185, test/loss: 3.964, test/accu: 0.127
Epoch: 186, train/loss: 1.808, train/accu: 0.491
Epoch: 186, test/loss: 3.998, test/accu: 0.135
Epoch: 187, train/loss: 1.781, train/accu: 0.491
Epoch: 187, test/loss: 3.988, test/accu: 0.122
Epoch: 188, train/loss: 1.753, train/accu: 0.501
Epoch: 188, test/loss: 3.979, test/accu: 0.128
Epoch: 189, train/loss: 1.772, train/accu: 0.497
Epoch: 189, test/loss: 3.997, test/accu: 0.130
Epoch: 190, train/loss: 1.747, train/accu: 0.501
Epoch: 190, test/loss: 4.025, test/accu: 0.126
Epoch: 191, train/loss: 1.747, train/accu: 0.499
Epoch: 191, test/loss: 4.097, test/accu: 0.128
Epoch: 192, train/loss: 1.751, train/accu: 0.501
Epoch: 192, test/loss: 4.039, test/accu: 0.131
Epoch: 193, train/loss: 1.723, train/accu: 0.508
Epoch: 193, test/loss: 4.009, test/accu: 0.129
Epoch: 194, train/loss: 1.727, train/accu: 0.506
Epoch: 194, test/loss: 4.091, test/accu: 0.123
Epoch: 195, train/loss: 1.700, train/accu: 0.512
Epoch: 195, test/loss: 4.033, test/accu: 0.126
Epoch: 196, train/loss: 1.705, train/accu: 0.508
Epoch: 196, test/loss: 4.087, test/accu: 0.122
Epoch: 197, train/loss: 1.707, train/accu: 0.511
Epoch: 197, test/loss: 4.084, test/accu: 0.119
Epoch: 198, train/loss: 1.682, train/accu: 0.519
Epoch: 198, test/loss: 4.131, test/accu: 0.115
Epoch: 199, train/loss: 1.689, train/accu: 0.512
Epoch: 199, test/loss: 4.103, test/accu: 0.129
Epoch: 200, train/loss: 1.679, train/accu: 0.517
Epoch: 200, test/loss: 4.142, test/accu: 0.118
Epoch: 201, train/loss: 1.675, train/accu: 0.516
Epoch: 201, test/loss: 4.118, test/accu: 0.128
Epoch: 202, train/loss: 1.669, train/accu: 0.522
Epoch: 202, test/loss: 4.221, test/accu: 0.099
Epoch: 203, train/loss: 1.660, train/accu: 0.522
Epoch: 203, test/loss: 4.149, test/accu: 0.127
Epoch: 204, train/loss: 1.664, train/accu: 0.523
Epoch: 204, test/loss: 4.151, test/accu: 0.120
Epoch: 205, train/loss: 1.647, train/accu: 0.526
Epoch: 205, test/loss: 4.236, test/accu: 0.109
Epoch: 206, train/loss: 1.644, train/accu: 0.526
Epoch: 206, test/loss: 4.179, test/accu: 0.127
Epoch: 207, train/loss: 1.629, train/accu: 0.533
Epoch: 207, test/loss: 4.194, test/accu: 0.130
Epoch: 208, train/loss: 1.645, train/accu: 0.527
Epoch: 208, test/loss: 4.182, test/accu: 0.119
Epoch: 209, train/loss: 1.614, train/accu: 0.537
Epoch: 209, test/loss: 4.214, test/accu: 0.116
Epoch: 210, train/loss: 1.620, train/accu: 0.531
Epoch: 210, test/loss: 4.118, test/accu: 0.135
Epoch: 211, train/loss: 1.600, train/accu: 0.538
Epoch: 211, test/loss: 4.199, test/accu: 0.128
Epoch: 212, train/loss: 1.620, train/accu: 0.533
Epoch: 212, test/loss: 4.310, test/accu: 0.130
Epoch: 213, train/loss: 1.613, train/accu: 0.535
Epoch: 213, test/loss: 4.284, test/accu: 0.114
Epoch: 214, train/loss: 1.596, train/accu: 0.536
Epoch: 214, test/loss: 4.227, test/accu: 0.113
Epoch: 215, train/loss: 1.610, train/accu: 0.535
Epoch: 215, test/loss: 4.219, test/accu: 0.118
Epoch: 216, train/loss: 1.578, train/accu: 0.541
Epoch: 216, test/loss: 4.298, test/accu: 0.124
Epoch: 217, train/loss: 1.601, train/accu: 0.537
Epoch: 217, test/loss: 4.282, test/accu: 0.113
Epoch: 218, train/loss: 1.574, train/accu: 0.543
Epoch: 218, test/loss: 4.283, test/accu: 0.128
Epoch: 219, train/loss: 1.578, train/accu: 0.539
Epoch: 219, test/loss: 4.144, test/accu: 0.123
Epoch: 220, train/loss: 1.586, train/accu: 0.541
Epoch: 220, test/loss: 4.315, test/accu: 0.109
Epoch: 221, train/loss: 1.559, train/accu: 0.547
Epoch: 221, test/loss: 4.265, test/accu: 0.124
Epoch: 222, train/loss: 1.560, train/accu: 0.552
Epoch: 222, test/loss: 4.261, test/accu: 0.120
Epoch: 223, train/loss: 1.566, train/accu: 0.547
Epoch: 223, test/loss: 4.330, test/accu: 0.123
Epoch: 224, train/loss: 1.546, train/accu: 0.556
Epoch: 224, test/loss: 4.409, test/accu: 0.106
Epoch: 225, train/loss: 1.530, train/accu: 0.558
Epoch: 225, test/loss: 4.365, test/accu: 0.120
Epoch: 226, train/loss: 1.556, train/accu: 0.548
Epoch: 226, test/loss: 4.360, test/accu: 0.116
Epoch: 227, train/loss: 1.524, train/accu: 0.557
Epoch: 227, test/loss: 4.386, test/accu: 0.113
Epoch: 228, train/loss: 1.531, train/accu: 0.558
Epoch: 228, test/loss: 4.364, test/accu: 0.121
Epoch: 229, train/loss: 1.541, train/accu: 0.548
Epoch: 229, test/loss: 4.343, test/accu: 0.118
Epoch: 230, train/loss: 1.514, train/accu: 0.555
Epoch: 230, test/loss: 4.493, test/accu: 0.113
Epoch: 231, train/loss: 1.521, train/accu: 0.557
Epoch: 231, test/loss: 4.395, test/accu: 0.115
Epoch: 232, train/loss: 1.510, train/accu: 0.557
Epoch: 232, test/loss: 4.447, test/accu: 0.112
Epoch: 233, train/loss: 1.520, train/accu: 0.554
Epoch: 233, test/loss: 4.435, test/accu: 0.120
Epoch: 234, train/loss: 1.513, train/accu: 0.558
Epoch: 234, test/loss: 4.442, test/accu: 0.104
Epoch: 235, train/loss: 1.499, train/accu: 0.566
Epoch: 235, test/loss: 4.546, test/accu: 0.111
Epoch: 236, train/loss: 1.490, train/accu: 0.563
Epoch: 236, test/loss: 4.505, test/accu: 0.104
Epoch: 237, train/loss: 1.489, train/accu: 0.569
Epoch: 237, test/loss: 4.338, test/accu: 0.110
Epoch: 238, train/loss: 1.485, train/accu: 0.563
Epoch: 238, test/loss: 4.369, test/accu: 0.116
Epoch: 239, train/loss: 1.483, train/accu: 0.563
Epoch: 239, test/loss: 4.492, test/accu: 0.111
Epoch: 240, train/loss: 1.481, train/accu: 0.569
Epoch: 240, test/loss: 4.420, test/accu: 0.124
Epoch: 241, train/loss: 1.436, train/accu: 0.583
Epoch: 241, test/loss: 4.407, test/accu: 0.121
Epoch: 242, train/loss: 1.400, train/accu: 0.591
Epoch: 242, test/loss: 4.395, test/accu: 0.119
Epoch: 243, train/loss: 1.397, train/accu: 0.596
Epoch: 243, test/loss: 4.438, test/accu: 0.118
Epoch: 244, train/loss: 1.394, train/accu: 0.594
Epoch: 244, test/loss: 4.413, test/accu: 0.116
Epoch: 245, train/loss: 1.369, train/accu: 0.600
Epoch: 245, test/loss: 4.439, test/accu: 0.115
Epoch: 246, train/loss: 1.375, train/accu: 0.597
Epoch: 246, test/loss: 4.441, test/accu: 0.116
Epoch: 247, train/loss: 1.380, train/accu: 0.598
Epoch: 247, test/loss: 4.453, test/accu: 0.112
Epoch: 248, train/loss: 1.360, train/accu: 0.600
Epoch: 248, test/loss: 4.427, test/accu: 0.114
Epoch: 249, train/loss: 1.377, train/accu: 0.597
Epoch: 249, test/loss: 4.425, test/accu: 0.116
