Epoch: 0, test/loss: 3.489, test/accu: 0.109
Epoch: 111, train/loss: 2.612, train/accu: 0.290
Epoch: 111, test/loss: 3.425, test/accu: 0.122
Epoch: 112, train/loss: 2.608, train/accu: 0.288
Epoch: 112, test/loss: 3.664, test/accu: 0.122
Epoch: 113, train/loss: 2.622, train/accu: 0.285
Epoch: 113, test/loss: 3.511, test/accu: 0.130
Epoch: 114, train/loss: 2.616, train/accu: 0.288
Epoch: 114, test/loss: 3.526, test/accu: 0.116
Epoch: 115, train/loss: 2.608, train/accu: 0.287
Epoch: 115, test/loss: 3.801, test/accu: 0.121
Epoch: 116, train/loss: 2.615, train/accu: 0.284
Epoch: 116, test/loss: 3.351, test/accu: 0.139
Epoch: 117, train/loss: 2.607, train/accu: 0.289
Epoch: 117, test/loss: 3.282, test/accu: 0.166
Epoch: 118, train/loss: 2.616, train/accu: 0.285
Epoch: 118, test/loss: 3.413, test/accu: 0.148
Epoch: 119, train/loss: 2.611, train/accu: 0.287
Epoch: 119, test/loss: 3.335, test/accu: 0.124
Epoch: 120, train/loss: 2.615, train/accu: 0.287
Epoch: 120, test/loss: 3.393, test/accu: 0.162
Epoch: 121, train/loss: 2.439, train/accu: 0.334
Epoch: 121, test/loss: 3.110, test/accu: 0.176
Epoch: 122, train/loss: 2.387, train/accu: 0.346
Epoch: 122, test/loss: 3.028, test/accu: 0.203
Epoch: 123, train/loss: 2.364, train/accu: 0.352
Epoch: 123, test/loss: 3.152, test/accu: 0.174
Epoch: 124, train/loss: 2.353, train/accu: 0.356
Epoch: 124, test/loss: 3.086, test/accu: 0.194
Epoch: 125, train/loss: 2.341, train/accu: 0.359
Epoch: 125, test/loss: 3.045, test/accu: 0.200
Epoch: 126, train/loss: 2.337, train/accu: 0.360
Epoch: 126, test/loss: 3.053, test/accu: 0.204
Epoch: 127, train/loss: 2.335, train/accu: 0.361
Epoch: 127, test/loss: 3.215, test/accu: 0.145
Epoch: 128, train/loss: 2.335, train/accu: 0.361
Epoch: 128, test/loss: 3.195, test/accu: 0.189
Epoch: 129, train/loss: 2.322, train/accu: 0.360
Epoch: 129, test/loss: 3.239, test/accu: 0.145
Epoch: 130, train/loss: 2.328, train/accu: 0.363
Epoch: 130, test/loss: 3.280, test/accu: 0.170
Epoch: 131, train/loss: 2.318, train/accu: 0.366
Epoch: 131, test/loss: 3.196, test/accu: 0.183
Epoch: 132, train/loss: 2.315, train/accu: 0.365
Epoch: 132, test/loss: 3.132, test/accu: 0.199
Epoch: 133, train/loss: 2.308, train/accu: 0.368
Epoch: 133, test/loss: 3.227, test/accu: 0.183
Epoch: 134, train/loss: 2.309, train/accu: 0.370
Epoch: 134, test/loss: 3.121, test/accu: 0.201
Epoch: 135, train/loss: 2.305, train/accu: 0.371
Epoch: 135, test/loss: 3.135, test/accu: 0.166
Epoch: 136, train/loss: 2.297, train/accu: 0.369
Epoch: 136, test/loss: 3.216, test/accu: 0.180
Epoch: 137, train/loss: 2.294, train/accu: 0.373
Epoch: 137, test/loss: 3.204, test/accu: 0.193
Epoch: 138, train/loss: 2.292, train/accu: 0.372
Epoch: 138, test/loss: 3.177, test/accu: 0.187
Epoch: 139, train/loss: 2.288, train/accu: 0.373
Epoch: 139, test/loss: 3.239, test/accu: 0.187
Epoch: 140, train/loss: 2.284, train/accu: 0.376
Epoch: 140, test/loss: 3.422, test/accu: 0.178
Epoch: 141, train/loss: 2.279, train/accu: 0.376
Epoch: 141, test/loss: 3.118, test/accu: 0.192
Epoch: 142, train/loss: 2.284, train/accu: 0.376
Epoch: 142, test/loss: 3.113, test/accu: 0.213
Epoch: 143, train/loss: 2.283, train/accu: 0.375
Epoch: 143, test/loss: 3.236, test/accu: 0.184
Epoch: 144, train/loss: 2.276, train/accu: 0.377
Epoch: 144, test/loss: 3.044, test/accu: 0.204
Epoch: 145, train/loss: 2.272, train/accu: 0.379
Epoch: 145, test/loss: 3.076, test/accu: 0.203
Epoch: 146, train/loss: 2.271, train/accu: 0.381
Epoch: 146, test/loss: 3.034, test/accu: 0.211
Epoch: 147, train/loss: 2.266, train/accu: 0.380
Epoch: 147, test/loss: 3.183, test/accu: 0.176
Epoch: 148, train/loss: 2.267, train/accu: 0.380
Epoch: 148, test/loss: 3.152, test/accu: 0.195
Epoch: 149, train/loss: 2.263, train/accu: 0.382
Epoch: 149, test/loss: 3.165, test/accu: 0.202
Epoch: 150, train/loss: 2.261, train/accu: 0.383
Epoch: 150, test/loss: 3.239, test/accu: 0.183
Epoch: 151, train/loss: 2.259, train/accu: 0.383
Epoch: 151, test/loss: 3.081, test/accu: 0.211
Epoch: 152, train/loss: 2.262, train/accu: 0.382
Epoch: 152, test/loss: 3.011, test/accu: 0.227
Epoch: 153, train/loss: 2.252, train/accu: 0.384
Epoch: 153, test/loss: 3.132, test/accu: 0.179
Epoch: 154, train/loss: 2.248, train/accu: 0.387
Epoch: 154, test/loss: 3.212, test/accu: 0.213
Epoch: 155, train/loss: 2.253, train/accu: 0.385
Epoch: 155, test/loss: 3.237, test/accu: 0.186
Epoch: 156, train/loss: 2.247, train/accu: 0.385
Epoch: 156, test/loss: 3.128, test/accu: 0.211
Epoch: 157, train/loss: 2.249, train/accu: 0.386
Epoch: 157, test/loss: 3.229, test/accu: 0.181
Epoch: 158, train/loss: 2.247, train/accu: 0.386
Epoch: 158, test/loss: 3.211, test/accu: 0.197
Epoch: 159, train/loss: 2.250, train/accu: 0.387
Epoch: 159, test/loss: 3.235, test/accu: 0.159
Epoch: 160, train/loss: 2.243, train/accu: 0.386
Epoch: 160, test/loss: 3.192, test/accu: 0.196
Epoch: 161, train/loss: 2.239, train/accu: 0.387
Epoch: 161, test/loss: 3.239, test/accu: 0.172
Epoch: 162, train/loss: 2.238, train/accu: 0.386
Epoch: 162, test/loss: 3.239, test/accu: 0.147
Epoch: 163, train/loss: 2.240, train/accu: 0.387
Epoch: 163, test/loss: 3.152, test/accu: 0.201
Epoch: 164, train/loss: 2.235, train/accu: 0.391
Epoch: 164, test/loss: 3.127, test/accu: 0.196
Epoch: 165, train/loss: 2.231, train/accu: 0.389
Epoch: 165, test/loss: 3.169, test/accu: 0.181
Epoch: 166, train/loss: 2.233, train/accu: 0.389
Epoch: 166, test/loss: 3.122, test/accu: 0.202
Epoch: 167, train/loss: 2.233, train/accu: 0.391
Epoch: 167, test/loss: 3.105, test/accu: 0.205
Epoch: 168, train/loss: 2.226, train/accu: 0.391
Epoch: 168, test/loss: 3.102, test/accu: 0.199
Epoch: 169, train/loss: 2.229, train/accu: 0.392
Epoch: 169, test/loss: 3.098, test/accu: 0.210
Epoch: 170, train/loss: 2.229, train/accu: 0.391
Epoch: 170, test/loss: 3.313, test/accu: 0.173
Epoch: 171, train/loss: 2.233, train/accu: 0.389
Epoch: 171, test/loss: 3.205, test/accu: 0.180
Epoch: 172, train/loss: 2.223, train/accu: 0.393
Epoch: 172, test/loss: 3.198, test/accu: 0.195
Epoch: 173, train/loss: 2.226, train/accu: 0.391
Epoch: 173, test/loss: 3.132, test/accu: 0.205
Epoch: 174, train/loss: 2.225, train/accu: 0.392
Epoch: 174, test/loss: 3.115, test/accu: 0.202
Epoch: 175, train/loss: 2.221, train/accu: 0.393
Epoch: 175, test/loss: 3.224, test/accu: 0.195
Epoch: 176, train/loss: 2.220, train/accu: 0.394
Epoch: 176, test/loss: 3.156, test/accu: 0.207
Epoch: 177, train/loss: 2.224, train/accu: 0.392
Epoch: 177, test/loss: 3.089, test/accu: 0.203
Epoch: 178, train/loss: 2.215, train/accu: 0.395
Epoch: 178, test/loss: 3.379, test/accu: 0.156
Epoch: 179, train/loss: 2.222, train/accu: 0.393
Epoch: 179, test/loss: 3.186, test/accu: 0.182
Epoch: 180, train/loss: 2.221, train/accu: 0.393
Epoch: 180, test/loss: 3.193, test/accu: 0.201
Epoch: 181, train/loss: 2.125, train/accu: 0.416
Epoch: 181, test/loss: 3.015, test/accu: 0.224
Epoch: 182, train/loss: 2.092, train/accu: 0.423
Epoch: 182, test/loss: 2.985, test/accu: 0.226
Epoch: 183, train/loss: 2.083, train/accu: 0.427
Epoch: 183, test/loss: 3.030, test/accu: 0.223
Epoch: 184, train/loss: 2.072, train/accu: 0.428
Epoch: 184, test/loss: 2.995, test/accu: 0.230
Epoch: 185, train/loss: 2.065, train/accu: 0.431
Epoch: 185, test/loss: 3.020, test/accu: 0.227
Epoch: 186, train/loss: 2.057, train/accu: 0.431
Epoch: 186, test/loss: 3.016, test/accu: 0.226
Epoch: 187, train/loss: 2.059, train/accu: 0.434
Epoch: 187, test/loss: 3.020, test/accu: 0.223
Epoch: 188, train/loss: 2.050, train/accu: 0.434
Epoch: 188, test/loss: 3.002, test/accu: 0.227
Epoch: 189, train/loss: 2.045, train/accu: 0.435
Epoch: 189, test/loss: 3.033, test/accu: 0.229
Epoch: 190, train/loss: 2.044, train/accu: 0.436
Epoch: 190, test/loss: 3.019, test/accu: 0.220
Epoch: 191, train/loss: 2.043, train/accu: 0.436
Epoch: 191, test/loss: 3.009, test/accu: 0.225
Epoch: 192, train/loss: 2.032, train/accu: 0.439
Epoch: 192, test/loss: 3.019, test/accu: 0.226
Epoch: 193, train/loss: 2.038, train/accu: 0.436
Epoch: 193, test/loss: 3.012, test/accu: 0.226
Epoch: 194, train/loss: 2.029, train/accu: 0.441
Epoch: 194, test/loss: 3.011, test/accu: 0.231
Epoch: 195, train/loss: 2.031, train/accu: 0.440
Epoch: 195, test/loss: 3.041, test/accu: 0.218
Epoch: 196, train/loss: 2.028, train/accu: 0.440
Epoch: 196, test/loss: 3.021, test/accu: 0.225
Epoch: 197, train/loss: 2.023, train/accu: 0.440
Epoch: 197, test/loss: 3.051, test/accu: 0.231
Epoch: 198, train/loss: 2.023, train/accu: 0.439
Epoch: 198, test/loss: 3.022, test/accu: 0.218
Epoch: 199, train/loss: 2.025, train/accu: 0.440
Epoch: 199, test/loss: 3.052, test/accu: 0.223
Epoch: 200, train/loss: 2.018, train/accu: 0.443
Epoch: 200, test/loss: 3.027, test/accu: 0.224
Epoch: 201, train/loss: 2.012, train/accu: 0.444
Epoch: 201, test/loss: 3.060, test/accu: 0.221
Epoch: 202, train/loss: 2.022, train/accu: 0.443
Epoch: 202, test/loss: 3.072, test/accu: 0.222
Epoch: 203, train/loss: 2.011, train/accu: 0.445
Epoch: 203, test/loss: 3.020, test/accu: 0.225
Epoch: 204, train/loss: 2.009, train/accu: 0.446
Epoch: 204, test/loss: 3.074, test/accu: 0.219
Epoch: 205, train/loss: 2.017, train/accu: 0.443
Epoch: 205, test/loss: 3.083, test/accu: 0.214
Epoch: 206, train/loss: 2.016, train/accu: 0.442
Epoch: 206, test/loss: 3.037, test/accu: 0.231
Epoch: 207, train/loss: 2.008, train/accu: 0.447
Epoch: 207, test/loss: 3.070, test/accu: 0.212
Epoch: 208, train/loss: 2.007, train/accu: 0.447
Epoch: 208, test/loss: 3.096, test/accu: 0.212
Epoch: 209, train/loss: 2.004, train/accu: 0.448
Epoch: 209, test/loss: 3.114, test/accu: 0.224
Epoch: 210, train/loss: 1.999, train/accu: 0.449
Epoch: 210, test/loss: 3.103, test/accu: 0.211
Epoch: 211, train/loss: 2.008, train/accu: 0.446
Epoch: 211, test/loss: 3.063, test/accu: 0.220
Epoch: 212, train/loss: 2.001, train/accu: 0.448
Epoch: 212, test/loss: 3.141, test/accu: 0.214
Epoch: 213, train/loss: 2.004, train/accu: 0.447
Epoch: 213, test/loss: 3.082, test/accu: 0.228
Epoch: 214, train/loss: 1.999, train/accu: 0.448
Epoch: 214, test/loss: 3.083, test/accu: 0.223
Epoch: 215, train/loss: 2.005, train/accu: 0.449
Epoch: 215, test/loss: 3.042, test/accu: 0.232
Epoch: 216, train/loss: 1.997, train/accu: 0.449
Epoch: 216, test/loss: 3.035, test/accu: 0.226
Epoch: 217, train/loss: 2.001, train/accu: 0.447
Epoch: 217, test/loss: 3.060, test/accu: 0.213
Epoch: 218, train/loss: 1.994, train/accu: 0.449
Epoch: 218, test/loss: 3.043, test/accu: 0.226
Epoch: 219, train/loss: 2.000, train/accu: 0.447
Epoch: 219, test/loss: 3.030, test/accu: 0.222
Epoch: 220, train/loss: 1.995, train/accu: 0.450
Epoch: 220, test/loss: 3.050, test/accu: 0.233
Epoch: 221, train/loss: 1.997, train/accu: 0.450
Epoch: 221, test/loss: 3.079, test/accu: 0.220
Epoch: 222, train/loss: 1.992, train/accu: 0.450
Epoch: 222, test/loss: 3.090, test/accu: 0.216
Epoch: 223, train/loss: 1.991, train/accu: 0.450
Epoch: 223, test/loss: 3.089, test/accu: 0.206
Epoch: 224, train/loss: 1.991, train/accu: 0.451
Epoch: 224, test/loss: 3.060, test/accu: 0.233
Epoch: 225, train/loss: 1.996, train/accu: 0.451
Epoch: 225, test/loss: 3.074, test/accu: 0.206
Epoch: 226, train/loss: 1.991, train/accu: 0.450
Epoch: 226, test/loss: 3.108, test/accu: 0.213
Epoch: 227, train/loss: 1.986, train/accu: 0.453
Epoch: 227, test/loss: 3.098, test/accu: 0.209
Epoch: 228, train/loss: 1.996, train/accu: 0.451
Epoch: 228, test/loss: 3.066, test/accu: 0.227
Epoch: 229, train/loss: 1.993, train/accu: 0.448
Epoch: 229, test/loss: 3.032, test/accu: 0.218
Epoch: 230, train/loss: 1.978, train/accu: 0.454
Epoch: 230, test/loss: 3.079, test/accu: 0.223
Epoch: 231, train/loss: 1.990, train/accu: 0.450
Epoch: 231, test/loss: 3.106, test/accu: 0.224
Epoch: 232, train/loss: 1.986, train/accu: 0.451
Epoch: 232, test/loss: 3.083, test/accu: 0.230
Epoch: 233, train/loss: 1.985, train/accu: 0.452
Epoch: 233, test/loss: 3.087, test/accu: 0.210
Epoch: 234, train/loss: 1.990, train/accu: 0.451
Epoch: 234, test/loss: 3.065, test/accu: 0.225
Epoch: 235, train/loss: 1.983, train/accu: 0.453
Epoch: 235, test/loss: 3.082, test/accu: 0.215
Epoch: 236, train/loss: 1.990, train/accu: 0.452
Epoch: 236, test/loss: 3.168, test/accu: 0.205
Epoch: 237, train/loss: 1.987, train/accu: 0.451
Epoch: 237, test/loss: 3.083, test/accu: 0.218
Epoch: 238, train/loss: 1.981, train/accu: 0.453
Epoch: 238, test/loss: 3.110, test/accu: 0.203
Epoch: 239, train/loss: 1.980, train/accu: 0.453
Epoch: 239, test/loss: 3.046, test/accu: 0.230
Epoch: 240, train/loss: 1.980, train/accu: 0.453
Epoch: 240, test/loss: 3.090, test/accu: 0.219
Epoch: 241, train/loss: 1.947, train/accu: 0.461
Epoch: 241, test/loss: 3.036, test/accu: 0.227
Epoch: 242, train/loss: 1.932, train/accu: 0.467
Epoch: 242, test/loss: 3.023, test/accu: 0.229
Epoch: 243, train/loss: 1.924, train/accu: 0.468
Epoch: 243, test/loss: 3.030, test/accu: 0.227
Epoch: 244, train/loss: 1.921, train/accu: 0.470
Epoch: 244, test/loss: 3.031, test/accu: 0.228
Epoch: 245, train/loss: 1.925, train/accu: 0.468
Epoch: 245, test/loss: 3.050, test/accu: 0.226
Epoch: 246, train/loss: 1.926, train/accu: 0.467
Epoch: 246, test/loss: 3.047, test/accu: 0.224
Epoch: 247, train/loss: 1.911, train/accu: 0.470
Epoch: 247, test/loss: 3.054, test/accu: 0.224
Epoch: 248, train/loss: 1.920, train/accu: 0.469
Epoch: 248, test/loss: 3.057, test/accu: 0.222
Epoch: 249, train/loss: 1.910, train/accu: 0.472
