Epoch: 0, test/loss: 3.496, test/accu: 0.048
Epoch: 54, test/loss: 4.192, test/accu: 0.060
Epoch: 55, train/loss: 2.525, train/accu: 0.312
Epoch: 55, test/loss: 4.314, test/accu: 0.085
Epoch: 56, train/loss: 2.535, train/accu: 0.311
Epoch: 56, test/loss: 3.347, test/accu: 0.162
Epoch: 57, train/loss: 2.517, train/accu: 0.314
Epoch: 57, test/loss: 3.465, test/accu: 0.162
Epoch: 58, train/loss: 2.526, train/accu: 0.309
Epoch: 58, test/loss: 3.308, test/accu: 0.144
Epoch: 59, train/loss: 2.517, train/accu: 0.313
Epoch: 59, test/loss: 3.385, test/accu: 0.154
Epoch: 60, train/loss: 2.524, train/accu: 0.310
Epoch: 60, test/loss: 3.769, test/accu: 0.082
Epoch: 61, train/loss: 2.526, train/accu: 0.311
Epoch: 61, test/loss: 3.685, test/accu: 0.090
Epoch: 62, train/loss: 2.524, train/accu: 0.313
Epoch: 62, test/loss: 4.884, test/accu: 0.079
Epoch: 63, train/loss: 2.515, train/accu: 0.313
Epoch: 63, test/loss: 5.544, test/accu: 0.097
Epoch: 64, train/loss: 2.519, train/accu: 0.311
Epoch: 64, test/loss: 3.357, test/accu: 0.113
Epoch: 65, train/loss: 2.522, train/accu: 0.312
Epoch: 65, test/loss: 3.599, test/accu: 0.110
Epoch: 66, train/loss: 2.517, train/accu: 0.313
Epoch: 66, test/loss: 3.660, test/accu: 0.097
Epoch: 67, train/loss: 2.511, train/accu: 0.313
Epoch: 67, test/loss: 3.622, test/accu: 0.129
Epoch: 68, train/loss: 2.529, train/accu: 0.310
Epoch: 68, test/loss: 4.878, test/accu: 0.098
Epoch: 69, train/loss: 2.518, train/accu: 0.313
Epoch: 69, test/loss: 3.508, test/accu: 0.111
Epoch: 70, train/loss: 2.522, train/accu: 0.313
Epoch: 70, test/loss: 3.892, test/accu: 0.092
Epoch: 71, train/loss: 2.518, train/accu: 0.315
Epoch: 71, test/loss: 3.288, test/accu: 0.181
Epoch: 72, train/loss: 2.522, train/accu: 0.310
Epoch: 72, test/loss: 3.422, test/accu: 0.182
Epoch: 73, train/loss: 2.511, train/accu: 0.316
Epoch: 73, test/loss: 4.250, test/accu: 0.058
Epoch: 74, train/loss: 2.522, train/accu: 0.311
Epoch: 74, test/loss: 3.632, test/accu: 0.118
Epoch: 75, train/loss: 2.520, train/accu: 0.314
Epoch: 75, test/loss: 4.181, test/accu: 0.101
Epoch: 76, train/loss: 2.516, train/accu: 0.315
Epoch: 76, test/loss: 3.667, test/accu: 0.114
Epoch: 77, train/loss: 2.516, train/accu: 0.314
Epoch: 77, test/loss: 3.243, test/accu: 0.163
Epoch: 78, train/loss: 2.515, train/accu: 0.315
Epoch: 78, test/loss: 4.304, test/accu: 0.088
Epoch: 79, train/loss: 2.519, train/accu: 0.314
Epoch: 79, test/loss: 3.482, test/accu: 0.132
Epoch: 80, train/loss: 2.518, train/accu: 0.314
Epoch: 80, test/loss: 3.698, test/accu: 0.094
Epoch: 81, train/loss: 2.511, train/accu: 0.316
Epoch: 81, test/loss: 3.351, test/accu: 0.152
Epoch: 82, train/loss: 2.529, train/accu: 0.311
Epoch: 82, test/loss: 3.265, test/accu: 0.160
Epoch: 83, train/loss: 2.518, train/accu: 0.315
Epoch: 83, test/loss: 4.349, test/accu: 0.097
Epoch: 84, train/loss: 2.517, train/accu: 0.311
Epoch: 84, test/loss: 3.211, test/accu: 0.174
Epoch: 85, train/loss: 2.519, train/accu: 0.314
Epoch: 85, test/loss: 3.915, test/accu: 0.070
Epoch: 86, train/loss: 2.516, train/accu: 0.314
Epoch: 86, test/loss: 3.901, test/accu: 0.108
Epoch: 87, train/loss: 2.526, train/accu: 0.313
Epoch: 87, test/loss: 3.443, test/accu: 0.137
Epoch: 88, train/loss: 2.517, train/accu: 0.313
Epoch: 88, test/loss: 3.522, test/accu: 0.089
Epoch: 89, train/loss: 2.521, train/accu: 0.312
Epoch: 89, test/loss: 4.290, test/accu: 0.141
Epoch: 90, train/loss: 2.520, train/accu: 0.312
Epoch: 90, test/loss: 4.393, test/accu: 0.091
Epoch: 91, train/loss: 2.521, train/accu: 0.313
Epoch: 91, test/loss: 3.994, test/accu: 0.097
Epoch: 92, train/loss: 2.518, train/accu: 0.313
Epoch: 92, test/loss: 3.378, test/accu: 0.150
Epoch: 93, train/loss: 2.520, train/accu: 0.313
Epoch: 93, test/loss: 3.512, test/accu: 0.138
Epoch: 94, train/loss: 2.522, train/accu: 0.312
Epoch: 94, test/loss: 5.631, test/accu: 0.048
Epoch: 95, train/loss: 2.522, train/accu: 0.315
Epoch: 95, test/loss: 3.839, test/accu: 0.068
Epoch: 96, train/loss: 2.527, train/accu: 0.314
Epoch: 96, test/loss: 4.331, test/accu: 0.085
Epoch: 97, train/loss: 2.523, train/accu: 0.310
Epoch: 97, test/loss: 3.444, test/accu: 0.145
Epoch: 98, train/loss: 2.526, train/accu: 0.312
Epoch: 98, test/loss: 3.292, test/accu: 0.131
Epoch: 99, train/loss: 2.517, train/accu: 0.317
Epoch: 99, test/loss: 4.230, test/accu: 0.079
Epoch: 100, train/loss: 2.516, train/accu: 0.313
Epoch: 100, test/loss: 3.485, test/accu: 0.141
Epoch: 101, train/loss: 2.541, train/accu: 0.309
Epoch: 101, test/loss: 3.606, test/accu: 0.125
Epoch: 102, train/loss: 2.529, train/accu: 0.312
Epoch: 102, test/loss: 3.394, test/accu: 0.144
Epoch: 103, train/loss: 2.518, train/accu: 0.312
Epoch: 103, test/loss: 3.602, test/accu: 0.096
Epoch: 104, train/loss: 2.526, train/accu: 0.309
Epoch: 104, test/loss: 3.333, test/accu: 0.156
Epoch: 105, train/loss: 2.524, train/accu: 0.310
Epoch: 105, test/loss: 3.175, test/accu: 0.162
Epoch: 106, train/loss: 2.521, train/accu: 0.317
Epoch: 106, test/loss: 3.823, test/accu: 0.083
Epoch: 107, train/loss: 2.525, train/accu: 0.311
Epoch: 107, test/loss: 3.679, test/accu: 0.122
Epoch: 108, train/loss: 2.525, train/accu: 0.312
Epoch: 108, test/loss: 3.304, test/accu: 0.153
Epoch: 109, train/loss: 2.537, train/accu: 0.307
Epoch: 109, test/loss: 4.421, test/accu: 0.082
Epoch: 110, train/loss: 2.537, train/accu: 0.309
Epoch: 110, test/loss: 3.322, test/accu: 0.126
Epoch: 111, train/loss: 2.530, train/accu: 0.313
Epoch: 111, test/loss: 3.488, test/accu: 0.149
Epoch: 112, train/loss: 2.528, train/accu: 0.312
Epoch: 112, test/loss: 3.898, test/accu: 0.085
Epoch: 113, train/loss: 2.534, train/accu: 0.308
Epoch: 113, test/loss: 3.364, test/accu: 0.145
Epoch: 114, train/loss: 2.532, train/accu: 0.312
Epoch: 114, test/loss: 3.320, test/accu: 0.159
Epoch: 115, train/loss: 2.531, train/accu: 0.309
Epoch: 115, test/loss: 3.576, test/accu: 0.102
Epoch: 116, train/loss: 2.525, train/accu: 0.313
Epoch: 116, test/loss: 3.909, test/accu: 0.098
Epoch: 117, train/loss: 2.526, train/accu: 0.309
Epoch: 117, test/loss: 3.922, test/accu: 0.067
Epoch: 118, train/loss: 2.530, train/accu: 0.312
Epoch: 118, test/loss: 4.386, test/accu: 0.056
Epoch: 119, train/loss: 2.523, train/accu: 0.309
Epoch: 119, test/loss: 3.413, test/accu: 0.115
Epoch: 120, train/loss: 2.519, train/accu: 0.314
Epoch: 120, test/loss: 3.443, test/accu: 0.143
Epoch: 121, train/loss: 2.365, train/accu: 0.352
Epoch: 121, test/loss: 3.016, test/accu: 0.218
Epoch: 122, train/loss: 2.297, train/accu: 0.371
Epoch: 122, test/loss: 3.007, test/accu: 0.216
Epoch: 123, train/loss: 2.279, train/accu: 0.373
Epoch: 123, test/loss: 3.071, test/accu: 0.204
Epoch: 124, train/loss: 2.259, train/accu: 0.380
Epoch: 124, test/loss: 3.018, test/accu: 0.207
Epoch: 125, train/loss: 2.251, train/accu: 0.379
Epoch: 125, test/loss: 3.057, test/accu: 0.207
Epoch: 126, train/loss: 2.242, train/accu: 0.386
Epoch: 126, test/loss: 3.010, test/accu: 0.208
Epoch: 127, train/loss: 2.220, train/accu: 0.390
Epoch: 127, test/loss: 3.136, test/accu: 0.202
Epoch: 128, train/loss: 2.227, train/accu: 0.387
Epoch: 128, test/loss: 3.118, test/accu: 0.187
Epoch: 129, train/loss: 2.213, train/accu: 0.391
Epoch: 129, test/loss: 3.076, test/accu: 0.211
Epoch: 130, train/loss: 2.215, train/accu: 0.390
Epoch: 130, test/loss: 3.161, test/accu: 0.187
Epoch: 131, train/loss: 2.204, train/accu: 0.391
Epoch: 131, test/loss: 3.191, test/accu: 0.181
Epoch: 132, train/loss: 2.203, train/accu: 0.395
Epoch: 132, test/loss: 3.027, test/accu: 0.216
Epoch: 133, train/loss: 2.194, train/accu: 0.392
Epoch: 133, test/loss: 3.108, test/accu: 0.214
Epoch: 134, train/loss: 2.187, train/accu: 0.398
Epoch: 134, test/loss: 3.135, test/accu: 0.209
Epoch: 135, train/loss: 2.193, train/accu: 0.395
Epoch: 135, test/loss: 3.140, test/accu: 0.190
Epoch: 136, train/loss: 2.182, train/accu: 0.400
Epoch: 136, test/loss: 3.102, test/accu: 0.206
Epoch: 137, train/loss: 2.188, train/accu: 0.397
Epoch: 137, test/loss: 3.469, test/accu: 0.170
Epoch: 138, train/loss: 2.176, train/accu: 0.401
Epoch: 138, test/loss: 3.182, test/accu: 0.175
Epoch: 139, train/loss: 2.177, train/accu: 0.401
Epoch: 139, test/loss: 3.154, test/accu: 0.207
Epoch: 140, train/loss: 2.175, train/accu: 0.400
Epoch: 140, test/loss: 3.220, test/accu: 0.181
Epoch: 141, train/loss: 2.173, train/accu: 0.404
Epoch: 141, test/loss: 3.169, test/accu: 0.163
Epoch: 142, train/loss: 2.164, train/accu: 0.403
Epoch: 142, test/loss: 3.193, test/accu: 0.195
Epoch: 143, train/loss: 2.154, train/accu: 0.406
Epoch: 143, test/loss: 3.220, test/accu: 0.182
Epoch: 144, train/loss: 2.152, train/accu: 0.405
Epoch: 144, test/loss: 3.173, test/accu: 0.203
Epoch: 145, train/loss: 2.158, train/accu: 0.405
Epoch: 145, test/loss: 3.254, test/accu: 0.152
Epoch: 146, train/loss: 2.151, train/accu: 0.404
Epoch: 146, test/loss: 3.132, test/accu: 0.208
Epoch: 147, train/loss: 2.145, train/accu: 0.411
Epoch: 147, test/loss: 3.155, test/accu: 0.207
Epoch: 148, train/loss: 2.134, train/accu: 0.413
Epoch: 148, test/loss: 3.115, test/accu: 0.216
Epoch: 149, train/loss: 2.135, train/accu: 0.413
Epoch: 149, test/loss: 3.181, test/accu: 0.184
Epoch: 150, train/loss: 2.139, train/accu: 0.410
Epoch: 150, test/loss: 3.201, test/accu: 0.200
Epoch: 151, train/loss: 2.137, train/accu: 0.412
Epoch: 151, test/loss: 3.350, test/accu: 0.171
Epoch: 152, train/loss: 2.126, train/accu: 0.414
Epoch: 152, test/loss: 3.300, test/accu: 0.210
Epoch: 153, train/loss: 2.120, train/accu: 0.417
Epoch: 153, test/loss: 3.244, test/accu: 0.203
Epoch: 154, train/loss: 2.130, train/accu: 0.413
Epoch: 154, test/loss: 3.085, test/accu: 0.201
Epoch: 155, train/loss: 2.114, train/accu: 0.417
Epoch: 155, test/loss: 3.256, test/accu: 0.177
Epoch: 156, train/loss: 2.111, train/accu: 0.418
Epoch: 156, test/loss: 3.134, test/accu: 0.221
Epoch: 157, train/loss: 2.111, train/accu: 0.416
Epoch: 157, test/loss: 3.341, test/accu: 0.185
Epoch: 158, train/loss: 2.109, train/accu: 0.417
Epoch: 158, test/loss: 3.286, test/accu: 0.189
Epoch: 159, train/loss: 2.106, train/accu: 0.420
Epoch: 159, test/loss: 3.282, test/accu: 0.201
Epoch: 160, train/loss: 2.096, train/accu: 0.422
Epoch: 160, test/loss: 3.183, test/accu: 0.222
Epoch: 161, train/loss: 2.101, train/accu: 0.419
Epoch: 161, test/loss: 3.314, test/accu: 0.189
Epoch: 162, train/loss: 2.099, train/accu: 0.422
Epoch: 162, test/loss: 3.142, test/accu: 0.242
Epoch: 163, train/loss: 2.093, train/accu: 0.424
Epoch: 163, test/loss: 3.183, test/accu: 0.192
Epoch: 164, train/loss: 2.095, train/accu: 0.419
Epoch: 164, test/loss: 3.072, test/accu: 0.217
Epoch: 165, train/loss: 2.093, train/accu: 0.422
Epoch: 165, test/loss: 3.270, test/accu: 0.197
Epoch: 166, train/loss: 2.082, train/accu: 0.428
Epoch: 166, test/loss: 3.293, test/accu: 0.204
Epoch: 167, train/loss: 2.075, train/accu: 0.428
Epoch: 167, test/loss: 3.305, test/accu: 0.185
Epoch: 168, train/loss: 2.084, train/accu: 0.426
Epoch: 168, test/loss: 3.458, test/accu: 0.155
Epoch: 169, train/loss: 2.069, train/accu: 0.429
Epoch: 169, test/loss: 3.347, test/accu: 0.198
Epoch: 170, train/loss: 2.080, train/accu: 0.425
Epoch: 170, test/loss: 3.137, test/accu: 0.213
Epoch: 171, train/loss: 2.069, train/accu: 0.430
Epoch: 171, test/loss: 3.191, test/accu: 0.192
Epoch: 172, train/loss: 2.072, train/accu: 0.429
Epoch: 172, test/loss: 3.340, test/accu: 0.199
Epoch: 173, train/loss: 2.063, train/accu: 0.431
Epoch: 173, test/loss: 3.326, test/accu: 0.173
Epoch: 174, train/loss: 2.073, train/accu: 0.430
Epoch: 174, test/loss: 3.087, test/accu: 0.209
Epoch: 175, train/loss: 2.056, train/accu: 0.433
Epoch: 175, test/loss: 3.289, test/accu: 0.200
Epoch: 176, train/loss: 2.059, train/accu: 0.432
Epoch: 176, test/loss: 3.272, test/accu: 0.185
Epoch: 177, train/loss: 2.064, train/accu: 0.430
Epoch: 177, test/loss: 3.510, test/accu: 0.190
Epoch: 178, train/loss: 2.055, train/accu: 0.431
Epoch: 178, test/loss: 3.320, test/accu: 0.195
Epoch: 179, train/loss: 2.047, train/accu: 0.432
Epoch: 179, test/loss: 3.047, test/accu: 0.218
Epoch: 180, train/loss: 2.061, train/accu: 0.433
Epoch: 180, test/loss: 3.207, test/accu: 0.207
Epoch: 181, train/loss: 1.939, train/accu: 0.465
Epoch: 181, test/loss: 3.002, test/accu: 0.233
Epoch: 182, train/loss: 1.903, train/accu: 0.471
Epoch: 182, test/loss: 3.051, test/accu: 0.218
Epoch: 183, train/loss: 1.888, train/accu: 0.473
Epoch: 183, test/loss: 3.041, test/accu: 0.224
Epoch: 184, train/loss: 1.872, train/accu: 0.480
Epoch: 184, test/loss: 2.987, test/accu: 0.238
Epoch: 185, train/loss: 1.862, train/accu: 0.480
Epoch: 185, test/loss: 3.069, test/accu: 0.222
Epoch: 186, train/loss: 1.859, train/accu: 0.481
Epoch: 186, test/loss: 3.034, test/accu: 0.228
Epoch: 187, train/loss: 1.845, train/accu: 0.485
Epoch: 187, test/loss: 3.057, test/accu: 0.223
Epoch: 188, train/loss: 1.855, train/accu: 0.481
Epoch: 188, test/loss: 3.072, test/accu: 0.223
Epoch: 189, train/loss: 1.833, train/accu: 0.486
Epoch: 189, test/loss: 3.032, test/accu: 0.228
Epoch: 190, train/loss: 1.835, train/accu: 0.488
Epoch: 190, test/loss: 3.083, test/accu: 0.226
Epoch: 191, train/loss: 1.836, train/accu: 0.486
Epoch: 191, test/loss: 3.039, test/accu: 0.231
Epoch: 192, train/loss: 1.816, train/accu: 0.490
Epoch: 192, test/loss: 3.068, test/accu: 0.224
Epoch: 193, train/loss: 1.826, train/accu: 0.489
Epoch: 193, test/loss: 3.047, test/accu: 0.232
Epoch: 194, train/loss: 1.812, train/accu: 0.493
Epoch: 194, test/loss: 3.087, test/accu: 0.223
Epoch: 195, train/loss: 1.811, train/accu: 0.494
Epoch: 195, test/loss: 3.089, test/accu: 0.225
Epoch: 196, train/loss: 1.802, train/accu: 0.496
Epoch: 196, test/loss: 3.156, test/accu: 0.220
Epoch: 197, train/loss: 1.805, train/accu: 0.497
Epoch: 197, test/loss: 3.098, test/accu: 0.231
Epoch: 198, train/loss: 1.794, train/accu: 0.499
Epoch: 198, test/loss: 3.126, test/accu: 0.219
Epoch: 199, train/loss: 1.807, train/accu: 0.492
Epoch: 199, test/loss: 3.066, test/accu: 0.229
Epoch: 200, train/loss: 1.785, train/accu: 0.497
Epoch: 200, test/loss: 3.112, test/accu: 0.231
Epoch: 201, train/loss: 1.792, train/accu: 0.497
Epoch: 201, test/loss: 3.140, test/accu: 0.227
Epoch: 202, train/loss: 1.785, train/accu: 0.498
Epoch: 202, test/loss: 3.128, test/accu: 0.232
Epoch: 203, train/loss: 1.782, train/accu: 0.500
Epoch: 203, test/loss: 3.109, test/accu: 0.224
Epoch: 204, train/loss: 1.780, train/accu: 0.500
Epoch: 204, test/loss: 3.126, test/accu: 0.226
Epoch: 205, train/loss: 1.780, train/accu: 0.502
Epoch: 205, test/loss: 3.155, test/accu: 0.221
Epoch: 206, train/loss: 1.763, train/accu: 0.504
Epoch: 206, test/loss: 3.216, test/accu: 0.219
Epoch: 207, train/loss: 1.770, train/accu: 0.504
Epoch: 207, test/loss: 3.136, test/accu: 0.231
Epoch: 208, train/loss: 1.774, train/accu: 0.501
Epoch: 208, test/loss: 3.141, test/accu: 0.226
Epoch: 209, train/loss: 1.762, train/accu: 0.505
Epoch: 209, test/loss: 3.130, test/accu: 0.230
Epoch: 210, train/loss: 1.753, train/accu: 0.508
Epoch: 210, test/loss: 3.136, test/accu: 0.228
Epoch: 211, train/loss: 1.762, train/accu: 0.501
Epoch: 211, test/loss: 3.119, test/accu: 0.237
Epoch: 212, train/loss: 1.757, train/accu: 0.508
Epoch: 212, test/loss: 3.149, test/accu: 0.228
Epoch: 213, train/loss: 1.760, train/accu: 0.502
Epoch: 213, test/loss: 3.191, test/accu: 0.225
Epoch: 214, train/loss: 1.741, train/accu: 0.510
Epoch: 214, test/loss: 3.130, test/accu: 0.230
Epoch: 215, train/loss: 1.756, train/accu: 0.506
Epoch: 215, test/loss: 3.162, test/accu: 0.228
Epoch: 216, train/loss: 1.739, train/accu: 0.512
Epoch: 216, test/loss: 3.168, test/accu: 0.228
Epoch: 217, train/loss: 1.735, train/accu: 0.511
Epoch: 217, test/loss: 3.167, test/accu: 0.223
Epoch: 218, train/loss: 1.748, train/accu: 0.508
Epoch: 218, test/loss: 3.157, test/accu: 0.218
Epoch: 219, train/loss: 1.739, train/accu: 0.512
Epoch: 219, test/loss: 3.140, test/accu: 0.238
Epoch: 220, train/loss: 1.732, train/accu: 0.515
Epoch: 220, test/loss: 3.168, test/accu: 0.221
Epoch: 221, train/loss: 1.733, train/accu: 0.511
Epoch: 221, test/loss: 3.285, test/accu: 0.214
Epoch: 222, train/loss: 1.725, train/accu: 0.511
Epoch: 222, test/loss: 3.239, test/accu: 0.223
Epoch: 223, train/loss: 1.717, train/accu: 0.516
Epoch: 223, test/loss: 3.190, test/accu: 0.231
Epoch: 224, train/loss: 1.724, train/accu: 0.513
Epoch: 224, test/loss: 3.128, test/accu: 0.237
Epoch: 225, train/loss: 1.718, train/accu: 0.518
Epoch: 225, test/loss: 3.227, test/accu: 0.230
Epoch: 226, train/loss: 1.719, train/accu: 0.517
Epoch: 226, test/loss: 3.215, test/accu: 0.229
Epoch: 227, train/loss: 1.720, train/accu: 0.516
Epoch: 227, test/loss: 3.182, test/accu: 0.233
Epoch: 228, train/loss: 1.721, train/accu: 0.514
Epoch: 228, test/loss: 3.302, test/accu: 0.214
Epoch: 229, train/loss: 1.709, train/accu: 0.516
Epoch: 229, test/loss: 3.165, test/accu: 0.226
Epoch: 230, train/loss: 1.716, train/accu: 0.516
Epoch: 230, test/loss: 3.230, test/accu: 0.227
Epoch: 231, train/loss: 1.706, train/accu: 0.519
Epoch: 231, test/loss: 3.318, test/accu: 0.206
Epoch: 232, train/loss: 1.703, train/accu: 0.518
Epoch: 232, test/loss: 3.234, test/accu: 0.213
Epoch: 233, train/loss: 1.707, train/accu: 0.519
Epoch: 233, test/loss: 3.249, test/accu: 0.220
Epoch: 234, train/loss: 1.688, train/accu: 0.524
Epoch: 234, test/loss: 3.188, test/accu: 0.242
Epoch: 235, train/loss: 1.704, train/accu: 0.521
Epoch: 235, test/loss: 3.278, test/accu: 0.223
Epoch: 236, train/loss: 1.706, train/accu: 0.518
Epoch: 236, test/loss: 3.332, test/accu: 0.230
Epoch: 237, train/loss: 1.700, train/accu: 0.520
Epoch: 237, test/loss: 3.228, test/accu: 0.236
Epoch: 238, train/loss: 1.678, train/accu: 0.526
Epoch: 238, test/loss: 3.187, test/accu: 0.226
Epoch: 239, train/loss: 1.693, train/accu: 0.522
Epoch: 239, test/loss: 3.206, test/accu: 0.239
Epoch: 240, train/loss: 1.692, train/accu: 0.522
Epoch: 240, test/loss: 3.247, test/accu: 0.228
Epoch: 241, train/loss: 1.647, train/accu: 0.536
Epoch: 241, test/loss: 3.187, test/accu: 0.234
Epoch: 242, train/loss: 1.629, train/accu: 0.537
Epoch: 242, test/loss: 3.184, test/accu: 0.233
Epoch: 243, train/loss: 1.624, train/accu: 0.538
Epoch: 243, test/loss: 3.185, test/accu: 0.233
Epoch: 244, train/loss: 1.620, train/accu: 0.541
Epoch: 244, test/loss: 3.191, test/accu: 0.235
Epoch: 245, train/loss: 1.609, train/accu: 0.542
Epoch: 245, test/loss: 3.199, test/accu: 0.231
Epoch: 246, train/loss: 1.606, train/accu: 0.544
Epoch: 246, test/loss: 3.203, test/accu: 0.229
Epoch: 247, train/loss: 1.616, train/accu: 0.544
Epoch: 247, test/loss: 3.205, test/accu: 0.233
Epoch: 248, train/loss: 1.615, train/accu: 0.541
Epoch: 248, test/loss: 3.203, test/accu: 0.233
Epoch: 249, train/loss: 1.602, train/accu: 0.549
